source,brand,month,season_code,account,gender,category,sub_category,sub2,item_keyword,item_display,silhouette,wash,material_hints,dominant_colors,pattern,trend_strength,details,visibility_score,confidence,images,dedup_hash,schema_version,v2_category,base_garment,attributes,trend_tags,legacy_sub2,visibility_axes,raw_visual_terms,needs_review,review_reasons,garment_id
instagram,HYPE STREET,2026-02,2526FW,39.cho,Men,Outer,Warm-up & Heavy,Fur Jacket,Fur Jacket,Fur Jacket,,,"[""Fur""]","[""Brown""]",,5,"{""fit"": ""Relaxed"", ""material"": ""Fur"", ""insulation"": ""Fur""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20260209_7.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20260209_7.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20260209_7.jpg""}]",98e26e99f4da249c_1,2.0.0,Outer,Fur Jacket,"{""fit_ease"": ""Relaxed"", ""material"": ""Fur"", ""color_family"": ""Brown"", ""insulation"": ""Fur""}",[],Fur Jacket,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Not Observable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Partially Visible""}","[""fluffy fur"", ""light brown fur""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,39.cho,Men,Top,,Zip-up Hoodie,Zip-up Hoodie,Zip-up Hoodie,,,"[""Sweat-Fleece""]","[""Black""]",Stripe,5,"{""sleeve_length"": ""Long"", ""collar"": ""Funnel Neck"", ""pattern"": ""Stripe"", ""material"": ""Sweat-Fleece""}",7,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20260209_7.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20260209_7.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20260209_7.jpg""}]",98e26e99f4da249c_2,2.0.0,Top,Zip-up Hoodie,"{""sleeve_length"": ""Long"", ""collar_style"": ""Funnel Neck"", ""pattern"": ""Stripe"", ""color_family"": ""Black"", ""material"": ""Sweat-Fleece""}",[],Zip-up Hoodie,"{""overall"": 0.7, ""shoulder_area"": ""Partially Visible"", ""neckline"": ""Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black and white stripes"", ""hooded"", ""zipper front""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,39.cho,Men,ACC,,Belt,Belt,Belt,,,"[""Leather""]","[""Black""]",,5,"{""material"": ""Leather""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20260209_7.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20260209_7.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20260209_7.jpg""}]",98e26e99f4da249c_4,2.0.0,Accessory,Belt,"{""material"": ""Leather"", ""color_family"": ""Black""}",[],Belt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""multiple straps"", ""buckle""]",,[],g5
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Top,T-shirts,Short Sleeve T,T-shirt,T-shirt,,,"[""Knit""]","[""Blue""]",Stripe,5,"{""fit"": ""Relaxed"", ""material"": ""Knit"", ""pattern"": ""Stripe"", ""sleeve_length"": ""Short"", ""neckline"": ""Crew"", ""construction"": ""Layered""}",10,98,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_0.jpg""}]",b39bcd86c6cc3864_0,2.0.0,Top,T-shirt,"{""fit_ease"": ""Relaxed"", ""material"": ""Knit"", ""fabric_structure"": ""Knit"", ""pattern"": ""Stripe"", ""color_family"": ""Blue"", ""sleeve_length"": ""Short"", ""neckline_shape"": ""Crew"", ""construction_style"": ""Layered""}",[],Short Sleeve T,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Partially Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""navy blue striped top"", ""short sleeve"", ""layered over white""]",,[],g1
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Top,T-shirts,Long Sleeve T,T-shirt,T-shirt,,,"[""Knit""]","[""White""]",Solid,5,"{""fit"": ""Fitted"", ""material"": ""Knit"", ""pattern"": ""Solid"", ""sleeve_length"": ""Long"", ""collar"": ""Mock-neck""}",10,98,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_0.jpg""}]",b39bcd86c6cc3864_1,2.0.0,Top,T-shirt,"{""fit_ease"": ""Fitted"", ""material"": ""Knit"", ""fabric_structure"": ""Knit"", ""pattern"": ""Solid"", ""color_family"": ""White"", ""sleeve_length"": ""Long"", ""collar_style"": ""Mock-neck""}",[],Long Sleeve T,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""white long sleeve top"", ""mock neck"", ""underlayer""]",,[],g2
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Bottom,Shorts,Shorts,Shorts,Shorts,,,"[""Sweat-Fleece""]","[""Gray""]",Lettering,5,"{""fit"": ""Relaxed"", ""material"": ""Sweat-Fleece"", ""pattern"": ""Lettering"", ""waist_rise"": ""Mid"", ""hem_length"": ""Short"", ""hem_style"": ""Open""}",10,98,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_0.jpg""}]",b39bcd86c6cc3864_2,2.0.0,Bottom,Shorts,"{""fit_ease"": ""Relaxed"", ""material"": ""Sweat-Fleece"", ""fabric_structure"": ""Knit"", ""pattern"": ""Lettering"", ""color_family"": ""Gray"", ""rise"": ""Mid"", ""bottom_length"": ""Short"", ""hem_style"": ""Open""}",[],Shorts,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""gray sweat shorts"", ""drawstring"", ""lettering on leg""]",,[],g3
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Shoes,,Other Shoes,Other Shoes,Other Shoes,,,"[""Knit""]","[""Black""]",Solid,5,"{""material"": ""Knit"", ""pattern"": ""Solid""}",10,95,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_0.jpg""}]",b39bcd86c6cc3864_3,2.0.0,Shoes,Other Shoes,"{""material"": ""Knit"", ""pattern"": ""Solid"", ""color_family"": ""Black""}",[],Other Shoes,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black socks"", ""ankle length""]",,[],g4
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,ACC,,Other Accessory,Other Accessory,Other Accessory,,,[],"[""Metallic""]",,5,{},10,95,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_0.jpg""}]",b39bcd86c6cc3864_4,2.0.0,Accessory,Other Accessory,"{""color_family"": ""Metallic""}",[],Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver rings""]",,[],g5
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Top,,Other Top,Other Top,Other Top,,,"[""Knit""]","[""White""]",,5,"{""sleeve_length"": ""Long"", ""fit"": ""Regular"", ""material"": ""Knit""}",7,78,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_3.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_3.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_3.jpg""}]",a93c8fc3707c1e83_0,2.0.0,Top,Other Top,"{""sleeve_length"": ""Long"", ""color_family"": ""White"", ""fit_ease"": ""Regular"", ""material"": ""Knit"", ""fabric_structure"": ""Knit""}",[],Other Top,"{""overall"": 0.7, ""shoulder_area"": ""Partially Visible"", ""neckline"": ""Partially Visible"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white long sleeve underlayer""]",,[],g1
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Top,T-shirts,Short Sleeve T,T-shirt,T-shirt,,,"[""Cotton""]","[""Multi""]",Stripe,5,"{""sleeve_length"": ""Short"", ""pattern"": ""Stripe"", ""fit"": ""Relaxed"", ""material"": ""Cotton"", ""neckline"": ""Crew""}",9,92,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_3.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_3.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_3.jpg""}]",a93c8fc3707c1e83_1,2.0.0,Top,T-shirt,"{""sleeve_length"": ""Short"", ""pattern"": ""Stripe"", ""color_family"": ""Multi"", ""fit_ease"": ""Relaxed"", ""material"": ""Cotton"", ""fabric_structure"": ""Knit"", ""neckline_shape"": ""Crew"", ""print_type"": ""Lettering""}",[],Short Sleeve T,"{""overall"": 0.9, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""navy blue and white stripes"", ""small 'DONE' text on chest""]",,[],g2
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Bottom,Shorts,Shorts,Shorts,Shorts,,,"[""Sweat-Fleece""]","[""Gray""]",Lettering,5,"{""hem_length"": ""Short"", ""material"": ""Sweat-Fleece"", ""fit"": ""Fitted"", ""waist_rise"": ""Mid"", ""pattern"": ""Lettering""}",10,92,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_3.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_3.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_3.jpg""}]",a93c8fc3707c1e83_2,2.0.0,Bottom,Shorts,"{""bottom_length"": ""Short"", ""color_family"": ""Gray"", ""material"": ""Sweat-Fleece"", ""fabric_structure"": ""Knit"", ""fit_ease"": ""Fitted"", ""rise"": ""Mid"", ""pattern"": ""Lettering""}",[],Shorts,"{""overall"": 0.95, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""gray sweat shorts"", ""small logo on left thigh""]",,[],g3
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Outer,Jacket,Blouson Jacket,Blouson Jacket,Blouson Jacket,,,[],"[""Gray""]",,5,"{""fit"": ""Relaxed"", ""sleeve_length"": ""Long"", ""sleeve_shape"": ""Set-in"", ""body_length"": ""Cropped"", ""collar"": ""Stand Collar""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_4.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_4.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_4.jpg""}]",bae84d07b21d4676_0,2.0.0,Outer,Blouson Jacket,"{""fit_ease"": ""Relaxed"", ""fabric_structure"": ""Woven"", ""color_family"": ""Gray"", ""sleeve_length"": ""Long"", ""sleeve_construction"": ""Set-in"", ""body_length"": ""Cropped"", ""collar_style"": ""Stand Collar""}",[],Blouson Jacket,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""gray jacket"", ""zip-up"", ""cropped jacket"", ""stand collar"", ""relaxed fit""]",,[],g1
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Top,Knitwear,Sweater/Knit Top,Sweater/Knit Top,Sweater/Knit Top,,,"[""Knit""]","[""Multi""]",Plaid,5,"{""fit"": ""Fitted"", ""material"": ""Knit"", ""pattern"": ""Plaid"", ""sleeve_length"": ""Long"", ""body_length"": ""Cropped"", ""neckline"": ""V"", ""neckline_depth"": ""Standard""}",7,80,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_4.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_4.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_4.jpg""}]",bae84d07b21d4676_1,2.0.0,Top,Sweater/Knit Top,"{""fit_ease"": ""Fitted"", ""material"": ""Knit"", ""fabric_structure"": ""Knit"", ""pattern"": ""Plaid"", ""color_family"": ""Multi"", ""sleeve_length"": ""Long"", ""body_length"": ""Cropped"", ""neckline_shape"": ""V"", ""neckline_depth"": ""Standard""}","[""argyle""]",Sweater/Knit Top,"{""overall"": 0.7, ""shoulder_area"": ""Partially Visible"", ""neckline"": ""Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""argyle sweater"", ""V-neck"", ""cropped top"", ""knit top"", ""black and gray""]",,[],g2
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Knee Pleated Skirt,Skirt,Skirt,,,[],"[""Gray""]",,5,{},10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_4.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_4.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_4.jpg""}]",bae84d07b21d4676_2,2.0.0,Bottom,Skirt,"{""fabric_structure"": ""Woven"", ""color_family"": ""Gray"", ""skirt_length"": ""Knee"", ""skirt_construction"": ""Pleated""}","[""pleated skirt""]",Knee Pleated Skirt,"{""overall"": 1.0, ""waistline"": ""Partially Visible"", ""full_leg"": ""Partially Visible"", ""hem"": ""Visible""}","[""gray skirt"", ""pleated"", ""knee length skirt""]",,[],g3
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Shoes,,Chunky Boots,Chunky Boots,Chunky Boots,,,"[""Leather""]","[""Black""]",,5,"{""material"": ""Leather"", ""toe_style"": ""Round""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_4.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_4.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_4.jpg""}]",bae84d07b21d4676_3,2.0.0,Shoes,Chunky Boots,"{""material"": ""Leather"", ""color_family"": ""Black"", ""toe_style"": ""Round""}","[""chunky boots""]",Chunky Boots,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black boots"", ""chunky sole"", ""buckle boots"", ""leather boots""]",,[],g4
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Shoes,,Loafers,Loafers,Loafers,,,"[""Leather""]","[""Beige""]",,5,"{""material"": ""Leather"", ""toe_style"": ""Round""}",10,97,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_5.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_5.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_5.jpg""}]",e4c38a9699cb533c_3,2.0.0,Shoes,Loafers,"{""material"": ""Leather"", ""color_family"": ""Beige"", ""toe_style"": ""Round""}","[""loafers"", ""preppy shoes""]",Loafers,"{""overall"": 1.0}","[""cream loafers"", ""flat shoes""]",,[],g4
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Midi A-line Skirt,Skirt,Skirt,A-line,,"[""Other""]","[""Gray""]",Solid,5,"{""fit"": ""Regular"", ""material"": ""Other"", ""pattern"": ""Solid"", ""silhouette"": ""A-line""}",8,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_6.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_6.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_6.jpg""}]",b2e4c6cc3f30e133_1,2.0.0,Bottom,Skirt,"{""fit_ease"": ""Regular"", ""material"": ""Other"", ""fabric_structure"": ""Woven"", ""pattern"": ""Solid"", ""color_family"": ""Gray"", ""skirt_length"": ""Midi"", ""skirt_silhouette"": ""A-line"", ""skirt_construction"": ""Pleated""}",[],Midi A-line Skirt,"{""overall"": 0.8, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""gray midi skirt"", ""pleated skirt"", ""woven fabric""]",,[],g2
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Bag,Shoulder Bag,Boston Bag,Bag,Bag,,,"[""Suede""]","[""Brown""]",,5,"{""bag_type"": ""Boston"", ""bag_size"": ""Medium"", ""bag_structure"": ""Semi-structured"", ""bag_orientation"": ""East-West"", ""bag_geometry"": ""Cylindrical"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Leather"", ""material"": ""Suede"", ""carry_method"": [""Crossbody"", ""Handheld""]}",9,98,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_6.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_6.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_6.jpg""}]",b2e4c6cc3f30e133_2,2.0.0,Bag,Bag,"{""bag_type"": ""Boston"", ""carry_methods"": [""Crossbody"", ""Handheld""], ""bag_size"": ""Medium"", ""bag_structure"": ""Semi-structured"", ""bag_orientation"": ""East-West"", ""bag_geometry"": ""Cylindrical"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Leather"", ""material"": ""Suede"", ""color_family"": ""Brown""}",[],Boston Bag,"{""overall"": 0.9, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""brown suede bag"", ""boston bag"", ""crossbody strap"", ""top handles""]",,[],g3
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Top,Knitwear,Cardigan,Cardigan,Cardigan,,,"[""Knit""]","[""Pink""]",Lettering,5,"{""fit"": ""Regular"", ""material"": ""Knit"", ""pattern"": ""Lettering"", ""sleeve_length"": ""Long"", ""body_length"": ""Cropped"", ""placket"": ""Henley""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_7.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_7.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_7.jpg""}]",f59f228d886433b6_0,2.0.0,Top,Cardigan,"{""fit_ease"": ""Regular"", ""material"": ""Knit"", ""fabric_structure"": ""Knit"", ""pattern"": ""Lettering"", ""color_family"": ""Pink"", ""sleeve_length"": ""Long"", ""body_length"": ""Cropped"", ""placket_style"": ""Henley"", ""print_type"": ""Lettering""}",[],Cardigan,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Partially Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""pink knit top"", ""cropped cardigan"", ""long sleeve"", ""button front"", ""small logo""]",,[],g1
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Bottom,Denim,Wide Denim,Jeans,Jeans,,Black,"[""Denim""]","[""Black""]",Solid,5,"{""fit"": ""Wide"", ""material"": ""Denim"", ""pattern"": ""Solid"", ""leg_shape"": ""Barrel"", ""waist_rise"": ""High"", ""hem_length"": ""Full"", ""wash"": ""Black""}",10,80,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_7.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_7.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_7.jpg""}]",f59f228d886433b6_1,2.0.0,Bottom,Jeans,"{""fit_ease"": ""Baggy"", ""material"": ""Denim"", ""fabric_structure"": ""Woven"", ""pattern"": ""Solid"", ""color_family"": ""Black"", ""leg_width"": ""Wide"", ""leg_shape_family"": ""Curved-leg"", ""leg_shape_term"": ""Barrel"", ""rise"": ""High"", ""bottom_length"": ""Full"", ""wash"": ""Black""}","[""baggy jeans"", ""barrel leg jeans""]",Wide Denim,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Visible"", ""hem"": ""Partially Visible""}","[""dark wash jeans"", ""wide leg pants"", ""barrel shape"", ""high waist"", ""full length""]",1,"[""sensitive class: leg_shape_term (Barrel)""]",g2
instagram,HYPE STREET,2025-09,2526FW,ahspirin,Women,Bag,Shoulder Bag,Boston Bag,Bag,Bag,,,[],"[""Red""]",,5,"{""bag_type"": ""Boston"", ""bag_size"": ""Small"", ""bag_structure"": ""Structured"", ""bag_orientation"": ""East-West"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Top Handle"", ""carry_method"": [""Handheld""]}",10,80,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20250901_7.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20250901_7.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20250901_7.jpg""}]",f59f228d886433b6_2,2.0.0,Bag,Bag,"{""bag_type"": ""Boston"", ""carry_methods"": [""Handheld""], ""bag_size"": ""Small"", ""bag_structure"": ""Structured"", ""bag_orientation"": ""East-West"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Top Handle"", ""color_family"": ""Red""}",[],Boston Bag,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""burgundy bag"", ""small handbag"", ""structured bag"", ""top handle""]",1,"[""bag_type is an inference based on shape cues""]",g3
